val-aux/num_turns/mean,_step,rollout_corr/log_ppl_abs_diff,timing_s/agent_loop/slowest/generate_sequences,critic/advantages/min,val-aux/beyondaime/reward/worst@8/std,actor/is_ratio_mean,val-aux/hmmt25/reward/best@2/std,timing_s/step,_runtime,critic/returns/min,rollout_corr/rollout_rs_seq_max_deviation,rollout_corr/rollout_rs_seq_fraction_low,val-aux/aime25/reward/best@2/mean,critic/advantages/max,perf/mfu/actor,rollout_corr/log_ppl_diff_max,training/rollout_probs_diff_mean,timing_per_token_ms/gen,val-aux/aime25/reward/worst@2/std,val-aux/beyondaime/reward/worst@8/mean,val-core/aime24/reward/mean@8,timing_s/agent_loop/slowest/response_length,response/aborted_ratio,critic/rewards/min,val-core/aime25/reward/mean@8,val-core/aime25/reward/best@8/mean,val-aux/aime25/reward/best@2/std,rollout_corr/rollout_rs_seq_min,val-aux/num_turns/max,val-core/avg/reward/best@8/std,rollout_corr/training_log_ppl,timing_s/agent_loop/tool_calls/mean,val-aux/brumo25/reward/worst@8/mean,val-aux/hmmt25/reward/best@2/mean,val-aux/brumo25/reward/worst@4/mean,_timestamp,critic/returns/max,val-aux/brumo25/reward/best@4/std,perf/time_per_step,rollout_corr/rollout_is_catastrophic_token_fraction,val-aux/hmmt25/reward/worst@2/std,rollout_corr/rollout_rs_std,rollout_corr/rollout_rs_seq_fraction_high,rollout_corr/rollout_rs_ratio_fraction_low,num_turns/min,response_length_non_aborted/mean,val-aux/hmmt25/reward/best@4/std,val-aux/aime24/reward/worst@2/mean,actor/entropy,timing_s/agent_loop/generate_sequences/mean,rollout_corr/training_ppl,timing_s/agent_loop/generate_sequences/max,val-aux/beyondaime/reward/std@8,val/generations,critic/returns/mean,val-aux/beyondaime/reward/worst@2/mean,val-aux/brumo25/reward/best@4/mean,critic/score/max,training/rollout_probs_diff_valid,val-aux/aime24/reward/best@2/mean,distill/teacher_kl,rollout_corr/rollout_rs_seq_std,val-aux/aime25/reward/best@4/std,rollout_corr/rollout_ppl,val-aux/aime24/reward/worst@2/std,val-aux/brumo25/reward/worst@4/std,perf/cpu_memory_used_gb,training/rollout_probs_diff_max,val-core/aime24/reward/best@8/std,val-aux/beyondaime/reward/best@4/std,val-aux/beyondaime/reward/best@4/mean,response_length_non_aborted/min,response_length/min,training/rollout_actor_probs_pearson_corr,timing_per_token_ms/adv,val-aux/beyondaime/reward/worst@2/std,critic/score/mean,val-aux/hmmt25/reward/worst@2/mean,rollout_corr/rollout_rs_seq_mean,val-aux/aime24/reward/std@8,val-aux/aime25/reward/best@4/mean,val-core/hmmt25/reward/mean@8,val-aux/aime24/reward/worst@8/std,val-aux/num_turns/min,val-aux/brumo25/reward/best@2/std,val-aux/beyondaime/reward/worst@4/std,val-core/aime24/reward/best@8/mean,critic/rewards/mean,timing_s/reward,val-aux/aime25/reward/worst@4/std,val-aux/brumo25/reward/best@2/mean,timing_s/start_profile,val-core/hmmt25/reward/best@8/std,rollout_corr/ppl_ratio,response_length/max,prompt_length/min,val-core/avg/reward/mean@8,rollout_corr/log_ppl_diff_min,rollout_corr/log_ppl_diff,prompt_length/clip_ratio,val-aux/brumo25/reward/worst@8/std,val-core/beyondaime/reward/best@8/mean,prompt_length/mean,val-aux/hmmt25/reward/worst@8/std,timing_s/agent_loop/slowest/prompt_length,timing_s/old_log_prob_pre,val-aux/aime25/reward/worst@4/mean,actor/pg_loss,val-aux/aime24/reward/best@4/std,timing_s/agent_loop/tool_calls/min,val-aux/aime25/reward/worst@8/mean,rollout_corr/rollout_rs_eff_sample_size,rollout_corr/rollout_rs_mean,timing_s/adv,actor/lr,val-aux/aime25/reward/std@8,perf/max_memory_allocated_gb,timing_per_token_ms/update_actor,response_length_non_aborted/max,timing_s/update_actor,timing_s/agent_loop/tool_calls/max,val-core/avg/reward/best@8/mean,val-aux/aime24/reward/best@4/mean,rollout_corr/rollout_rs_max,val-aux/hmmt25/reward/std@8,val-core/brumo25/reward/mean@8,timing_s/agent_loop/generate_sequences/min,rollout_corr/rollout_rs_seq_max,timing_s/save_checkpoint,timing_s/agent_loop/slowest/tool_calls,rollout_corr/chi2_token,val-aux/aime25/reward/worst@8/std,critic/score/min,rollout_corr/rollout_log_ppl,val-aux/aime25/reward/worst@2/mean,val-aux/aime24/reward/worst@4/std,timing_s/testing,actor/grad_norm,val-core/hmmt25/reward/best@8/mean,rollout_corr/rollout_is_veto_fraction,training/global_step,num_turns/max,rollout_corr/kl,val-core/beyondaime/reward/mean@8,rollout_corr/rollout_rs_seq_masked_fraction,critic/advantages/mean,val-aux/hmmt25/reward/worst@4/mean,timing_s/stop_profile,response_length/clip_ratio,val-aux/hmmt25/reward/worst@8/mean,val-aux/hmmt25/reward/best@4/mean,val-aux/beyondaime/reward/best@2/mean,perf/max_memory_reserved_gb,val-aux/hmmt25/reward/worst@4/std,val-aux/brumo25/reward/std@8,val-aux/aime24/reward/best@2/std,val-core/beyondaime/reward/best@8/std,rollout_corr/chi2_seq,response_length_non_aborted/clip_ratio,val-aux/beyondaime/reward/best@2/std,val-core/brumo25/reward/best@8/std,rollout_corr/rollout_rs_ratio_fraction_high,val-aux/brumo25/reward/worst@2/mean,rollout_corr/rollout_rs_masked_fraction,perf/total_num_tokens,val-aux/aime24/reward/worst@8/mean,critic/rewards/max,response_length/mean,training/rollout_probs_diff_std,val-aux/aime24/reward/worst@4/mean,val-core/aime25/reward/best@8/std,num_turns/mean,timing_s/gen,adv/mean,prompt_length/max,rollout_corr/rollout_rs_min,val-aux/brumo25/reward/worst@2/std,val-core/brumo25/reward/best@8/mean,rollout_corr/k3_kl,val-aux/beyondaime/reward/worst@4/mean,perf/throughput,training/epoch
2.0,50,0.0006826781173003837,0.0,-40.904972076416016,0.0056800338449314635,1.0,0.04558204007194728,3046.1083814149897,57504.116606297,-40.904972076416016,21.539813995361328,0.0,0.28783333333333333,9.778986930847168,0.18968925501259706,0.0025061964988708496,0.12255104631185532,0.07784642793515163,0.15111164025752058,0.0013700000000000001,0.14166666666666666,8192.0,0.0,-2814.70849609375,0.2125,0.36133333333333334,0.12832070650797717,0.758034348487854,2.0,0.04077007618900408,0.2955858481582254,0.0,0.019033333333333333,0.08356666666666666,0.048799999999999996,1769998831.1429331,9.778986930847168,0.12749409226659655,3046.1083814149897,0.0,0.04315020534437331,0.2446354776620865,0.00390625,0.10394784063100815,2.0,8191.91845703125,0.03620339429438659,0.11246666666666666,0.7573743462562561,0.0,1.349456524476409,0.0,0.05684610127419175,"{'ncols': 31, '_latest_artifact_path': 'wandb-client-artifact://v3zpk0pcm5iqxa4nkos2h42ey4yo6mopg7x6h5262la33wltr8bge4da4102fivq1axmb7arv3xzdhy1qiljgio3dbzdte8wtsng7va12evadezovi8wzyt5fvc8idik:latest/val/generations.table.json', 'nrows': 6, 'size': 1342547.0, 'log_mode': 'IMMUTABLE', '_type': 'table-file', 'path': 'media/table/val/generations_49_8f13159f57d3725c55f1.table.json', 'sha256': '8f13159f57d3725c55f115e2e67086f3de960592f38018de9c67cf83645caf0b', 'artifact_path': 'wandb-client-artifact://klaump4nl7byai93ec4fi8no1j8l3l3q5valf2nj15vtdj011c19tov3mwmnaidxn43nugrknie43qfwlqbf93jfhwqipdwbp0xei93l9x5y1k016g43z6s1rkpzl1m6/val/generations.table.json'}",-1.944210836768434e-08,0.018520000000000002,0.3388666666666667,234.20614624023438,1.0,0.17243333333333333,0.19503434002399445,0.6062304973602295,0.07279213846581359,1.3485631300136447,0.05390775200157681,0.0871089435495128,497.1768798828125,1.0,0.03096769935256182,0.053713233158242064,0.09266999999999999,8025.0,8025.0,0.8062161207199097,0.00012334667782161322,0.03644286568404142,-1597.70556640625,0.0417,0.9813458919525146,0.0687565455403407,0.33840000000000003,0.0625,0.022524634913772438,2.0,0.1686149495663314,0.016092929780887465,0.21810000000000002,-1597.70556640625,91.82159452000633,0.11260945537025219,0.2679,4.950398579239845e-05,0.027128452026762066,1.0006572734564543,8192.0,34.0,0.12933333333333333,-0.0006575882434844971,0.0006569486286025494,0.0,0.04565996632429525,0.11621000000000001,93.240234375,0.0207757712146156,68.0,116.50042980199214,0.07390000000000001,5.126508435537858e-07,0.049635517358064,0.0,0.030600000000000002,0.9314906523448699,0.9813463687896729,2.092947046010522,1e-06,0.16376148960901957,211.04763460159302,0.021757048538527727,8192.0,369.17370838698116,0.0,0.24078199999999997,0.19779999999999998,176931.6875,0.052619114931143136,0.1875,0.0,22.539813995361328,14.532044230989413,0.0,0.0015234202146530151,0.0632574028282593,-2814.70849609375,0.2949288988020271,0.13770000000000002,0.03565100457839435,1145.33728363298,0.8881164193153381,0.11826666666666667,0.0,50.0,2.0,0.0006571198687197466,0.0425,1.0,-1.944210836768434e-08,0.024399999999999998,5.904099089093506e-05,0.99951171875,0.012066666666666668,0.10203333333333334,0.06626,217.69921875,0.028926060630183235,0.18463497937923667,0.0621860172848292,0.039995549326606615,18.509267408400774,0.99951171875,0.05939857172026553,0.07899787684094776,0.01471510250121355,0.10670000000000002,0.11866294592618942,16968005.0,0.07836666666666667,234.20614624023438,8191.91845703125,0.17869484424591064,0.09149999999999998,0.026760803398142116,2.0,1306.0333359430078,-1.9945703755297473e-08,277.0,2.06115369216775e-09,0.14479633467668807,0.39,0.0007074228706187569,0.005900000000000001,1392.5969528469273,0.0
,51,0.000683539328747429,0.0,-44.829498291015625,,1.0,,1883.567906472017,59389.845534015,-44.829498291015625,15.427778244018555,0.0,,8.319389343261719,0.18749407854314948,0.0024189651012420654,0.12314146757125854,0.07735213614594796,,,,8192.0,0.0,-2654.567138671875,,,,0.7657522559165955,,,0.29023993329610676,0.0,,,,1770000714.972965,8.319389343261719,,1883.567906472017,0.0,,0.2448258250951767,0.0068359375,0.10483205318450928,2.0,8192.0,,,0.7510780096054077,0.0,1.3414631457999349,0.0,,,7.900220033718597e-09,,,164.344970703125,1.0,,0.19163697957992554,0.48534148931503296,,1.3405816284939647,,,498.22564697265625,0.9999995827674866,,,,8192.0,8192.0,0.8029347062110901,0.00010063379489972076,,-1569.89013671875,,0.979358971118927,,,,,,,,,-1569.89013671875,91.87832977500511,,,4.5088003389537334e-05,,1.0006505278870463,8192.0,34.0,,-0.0008665025234222412,0.0006502014584839344,0.0,,,96.080078125,,171.0,118.01511463199859,,4.293586552961415e-07,,0.0,,0.9313670640381695,0.9793589115142822,1.7081568270223215,1e-06,,211.04763460159302,0.022013403333911958,8192.0,373.65524402898154,0.0,,,127203.9140625,,,0.0,16.427778244018555,,0.0,0.0015239398926496506,,-2654.567138671875,0.28958972764667124,,,,0.836732804775238,,0.0,51.0,2.0,0.0006503588665509596,,1.0,7.900220033718597e-09,,7.61279952712357e-05,1.0,,,,217.69921875,,,,,278.58302826294675,1.0,,,0.01470947265625,,0.11954152584075928,16973988.0,,164.344970703125,8192.0,0.1799091100692749,,,2.0,1297.7534961819765,7.66883267999674e-09,553.0,2.06115369216775e-09,,,0.0007038230774014664,,2252.9036438873104,0.0
,52,0.0006628685732721351,0.0,-39.369136810302734,,1.0,,1885.491262628988,61276.525141538,-39.369136810302734,25.1396484375,0.0,,8.118616104125977,0.18870836041685626,0.0022089481353759766,0.12020935118198395,0.07779985460989684,,,,8192.0,0.0,-2564.18896484375,,,,0.8111175894737244,,,0.28572279773652554,0.0,,,,1770002600.7017674,8.118616104125977,,1885.491262628988,0.0,,0.2432124763727188,0.00537109375,0.10146794468164444,2.0,8191.22705078125,,,0.7375637292861938,0.0,1.3353095902130008,0.0,,,-1.2612209943085873e-08,,,142.73573303222656,1.0,,0.19103685021400452,0.7336078882217407,,1.3344603376463056,,,496.4713134765625,1.0,,,,6609.0,6609.0,0.8084521889686584,0.00012418261750849437,,-1564.826171875,,0.9860731363296509,,,,,,,,,-1564.826171875,91.82037595601287,,,6.300900713540614e-05,,1.0006293784826994,8192.0,39.0,,-0.0008418262004852295,0.0006290681776590645,0.0,,,95.0390625,,110.0,114.66103989398107,,2.0268362010966712e-07,,0.0,,0.9325510314569754,0.986077606678009,2.1074129209737293,1e-06,,211.04763460159302,0.021870018319916567,8192.0,371.1401814039855,0.0,,,206061.796875,,,0.0,26.1396484375,,0.0,0.0015733176842331886,,-2564.18896484375,0.2850937300827354,,,,0.8004332780838013,,0.0,52.0,2.0,0.0006299119502273243,,1.0,-1.2612209943085873e-08,,5.8528996305540204e-05,0.99951171875,,,,217.69921875,,,,,134.60132353380322,0.99951171875,,,0.014641056768596172,,0.11610899865627289,16970273.0,,142.73573303222656,8191.22705078125,0.17650862038135529,,,2.0,1305.1418083889876,-1.2776860458529882e-08,303.0,2.06115369216775e-09,,,0.0007065623149173916,,2250.1129196878273,0.0
,53,0.000662340025883168,0.0,-39.64382553100586,,1.0,,1886.4268253509945,63164.516323868,-39.64382553100586,6.660412788391113,0.0,,8.269580841064453,0.18925967290388526,0.0024626553058624268,0.12273384630680084,0.07789986830383441,,,,8192.0,0.0,-3095.00244140625,,,,0.7567405700683594,,,0.28527325589675456,0.0,,,,1770004487.3822458,8.269580841064453,,1886.4268253509945,0.0,,0.24442245066165924,0.005859375,0.10448849201202393,2.0,8192.0,,,0.7405626773834229,0.0,1.3353256564587355,0.0,,,2.8961027354057478e-08,,,-98.04144287109375,1.0,,0.18752190470695496,0.2085534781217575,,1.3344649020582438,,,499.40850830078125,0.9999999403953552,,,,8192.0,8192.0,0.8014809489250183,0.0001245142960349359,,-1536.1793212890625,,0.9644910097122192,,,,,,,,,-1536.1793212890625,91.94964627400623,,,5.45599905308336e-05,,1.0006386246532202,8192.0,36.0,,-0.0007604360580444336,0.000638313838862814,0.0,,,97.455078125,,150.0,114.54013570799725,,3.4764781364771125e-07,,0.0,,0.9316907384124643,0.964491069316864,2.113854798983084,1e-06,,211.26213264465332,0.02180987661417179,8192.0,370.26200054297806,0.0,,,54865.42578125,,,0.0,7.660412788391113,,0.0,0.0015606191009283066,,-3095.00244140625,0.2846349405590445,,,,0.7346379160881042,,0.0,53.0,2.0,0.0006388237443388789,,1.0,2.8961027354057478e-08,,5.7280994951725006e-05,1.0,,,,217.916015625,,,,,59.18852135213092,1.0,,,0.014689624309539795,,0.11917811632156372,16976804.0,,-98.04144287109375,8192.0,0.18012002110481262,,,2.0,1306.9429169049836,2.9076673513372953e-08,848.0,2.06115369216775e-09,,,0.0007080045766088006,,2249.862514126574,0.0
,54,0.0006522829098685179,0.0,-48.38868713378906,,1.0,,1887.742868558009,65053.301502558,-48.38868713378906,111.41576385498047,0.0,,8.660675048828125,0.18937616039112562,0.0021314024925231934,0.12004302442073822,0.07797699651855214,,,,8192.0,0.0,-2706.869384765625,,,,0.7623662948608398,,,0.283853491069749,0.0,,,,1770006375.3723488,8.660675048828125,,1887.742868558009,0.0,,0.2437119036912918,0.00341796875,0.1017765998840332,2.0,8192.0,,,0.7334259748458862,0.0,1.332718187943101,0.0,,,-3.1717167559008885e-08,,,-83.07633972167969,1.0,,0.18322287499904633,2.529644727706909,,1.3318820362910628,,,498.99053955078125,0.9999996423721313,,,,8192.0,8192.0,0.8076353073120117,9.971216189171146e-05,,-1500.9617919921875,,1.0331460237503052,,,,,,,,,-1500.9617919921875,91.7885699319886,,,4.9152004066854715e-05,,1.0006222864612937,8192.0,35.0,,-0.0008503496646881104,0.0006219917740963865,0.0,,,95.7109375,,127.0,115.57606109499466,,4.5993283448453326e-07,,0.0,,0.932380317353121,1.0331461429595947,1.6924376570095774,1e-06,,211.27456378936768,0.021791925791622417,8192.0,369.87941218799097,0.0,,,913432.8125,,,0.0,112.41576385498047,,0.0,0.0015890561044216156,,-2706.869384765625,0.2832314991392195,,,,0.70330810546875,,0.0,54.0,2.0,0.0006224554915661429,,1.0,-3.1717167559008885e-08,,5.622499156743288e-05,1.0,,,,217.916015625,,,,,97.78780349250883,1.0,,,0.014799177646636963,,0.11657577753067017,16973232.0,,-83.07633972167969,8192.0,0.17688581347465515,,,2.0,1308.2369136229972,-3.2153678830582066e-08,631.0,2.06115369216775e-09,,,0.000706733344031818,,2247.820966867875,0.0
,55,0.0006505828750960063,0.0,-47.559600830078125,,1.0,,1888.5531383700145,66941.785427019,-47.559600830078125,17.522048950195312,0.0,,11.22016429901123,0.1894669814065455,0.0024040639400482178,0.12084342539310455,0.07793232239284358,,,,8192.0,0.0,-2561.6572265625,,,,0.7208061218261719,,,0.27360955823678523,0.0,,,,1770008264.157686,11.22016429901123,,1888.5531383700145,0.0,,0.24257837235927582,0.005859375,0.10248912125825882,2.0,8188.53564453125,,,0.7184795141220093,0.0,1.3181121814996004,0.0,,,-3.053422048537868e-08,,,-153.231689453125,1.0,,0.1804381161928177,0.5319012403488159,,1.3172934763133526,,,497.523193359375,0.9999999403953552,,,,1097.0,1097.0,0.8007808327674866,0.0001247219958553568,,-1477.5238037109375,,0.9800260066986084,,,,,,,,,-1477.5238037109375,91.66431393602397,,,4.41290030721575e-05,,1.000614537857473,8192.0,39.0,,-0.0008307993412017822,0.0006142281963548157,0.0,,,97.23828125,,74.0,117.57816014601849,,1.545259024765544e-07,,0.0,,0.9329263661047976,0.9800165295600891,2.1164405989984516,1e-06,,211.27456378936768,0.021782508674712264,8192.0,369.6331620659912,0.0,,,143993.640625,,,0.0,18.522048950195312,,0.0,0.0015799542888998985,,-2561.6572265625,0.272995330626145,,,,0.6686270236968994,,0.0,55.0,2.0,0.0006156203944556182,,0.99951171875,-3.053422048537868e-08,,6.230399594642222e-05,0.99951171875,,,,217.916015625,,,,,124.14130348386243,0.99951171875,,,0.014516353607177734,,0.11700547486543655,16969265.0,,-153.231689453125,8188.53564453125,0.17924360930919647,,,2.0,1306.9344763389963,-3.046827146135911e-08,524.0,2.06115369216775e-09,,,0.0007012178398326796,,2246.3314183796215,0.0
,56,0.0006403600154953892,0.0,-39.7646484375,,1.0,,1888.2874888730003,68827.133943327,-39.7646484375,14.322042465209961,0.0,,10.135098457336426,0.18966216193419647,0.0021300315856933594,0.11835721880197525,0.07784399412760723,,,,8192.0,0.0,-2804.899658203125,,,,0.7890493273735046,,,0.28092950698919594,0.0,,,,1770010152.6421192,10.135098457336426,,1888.2874888730003,0.0,,0.24329136312007904,0.0078125,0.10034514218568802,2.0,8188.89013671875,,,0.7238305807113647,0.0,1.3284412724897265,0.0,,,-8.835184139854846e-09,,,-177.23458862304688,1.0,,0.18095538020133972,0.4610304534435272,,1.327620992437005,,,497.4974365234375,1.0,,,,1823.0,1823.0,0.809775710105896,9.959097237638488e-05,,-1481.82373046875,,0.9868042469024658,,,,,,,,,-1481.82373046875,91.81895321601769,,,4.508797428570688e-05,,1.00061138253659,8192.0,35.0,,-0.0008893907070159912,0.0006110808071753127,0.0,,,95.220703125,,148.0,119.47924589199829,,1.7003140584392895e-07,,0.0,,0.9328479346777988,0.9867995381355286,1.6896463950106408,1e-06,,211.27456378936768,0.02176328233589567,8192.0,369.2327794879966,0.0,,,117616.453125,,,0.0,15.322042465209961,,0.0,0.0016555236652493477,,-2804.899658203125,0.2803184249205515,,,,0.6487308144569397,,0.0,56.0,2.0,0.0006112238436344342,,0.99951171875,-8.835184139854846e-09,,5.699199391528964e-05,0.99951171875,,,,217.916015625,,,,,525.6344668488018,0.99951171875,,,0.01485762745141983,,0.11520276963710785,16965859.0,,-177.23458862304688,8188.89013671875,0.17550133168697357,,,2.0,1305.5097153829993,-8.950353347358941e-09,456.0,2.06115369216775e-09,,,0.0007176828521551215,,2246.1965007942,0.0
,57,0.0006684339132334571,0.0,-42.84052276611328,,1.0,,1885.0686032329977,70715.485816272,-42.84052276611328,14.99506664276123,0.0,,12.861614227294922,0.18968146914125594,0.0021532177925109863,0.11942194402217865,0.07772077804595219,,,,8192.0,0.0,-2743.552734375,,,,0.7067587375640869,,,0.2708073656540364,0.0,,,,1770012037.9720387,12.861614227294922,,1885.0686032329977,0.0,,0.24271753430366516,0.0048828125,0.10160863399505615,2.0,8192.0,,,0.7115611433982849,0.0,1.3147822208702564,0.0,,,-3.2144296113756354e-08,,,607.951416015625,1.0,,0.17716056108474731,0.3838769495487213,,1.313935024663806,,,497.80780029296875,1.0,,,,8192.0,8192.0,0.8031960129737854,0.00012715441486679975,,-1451.2991943359375,,0.9749575853347778,,,,,,,,,-1451.2991943359375,91.9651577930199,,,6.649599527008832e-05,,1.0006385184824467,8192.0,39.0,,-0.0008646398782730103,0.000638197179796407,0.0,,,96.576171875,,59.0,116.91829621299985,,7.397704848699505e-08,,0.0,,0.9330682193837213,0.9749576449394226,2.1584467009815853,1e-06,,211.27456378936768,0.021765868795317903,8192.0,369.4757098639966,0.0,,,123668.7421875,,,0.0,15.99506664276123,,0.0,0.0015432611107826233,,-2743.552734375,0.27016916777938604,,,,0.6331343054771423,,0.0,57.0,2.0,0.0006386400170868001,,1.0,-3.2144296113756354e-08,,5.9839978348463774e-05,1.0,,,,217.916015625,,,,,196.69964134320617,1.0,,,0.014709293842315674,,0.11631792783737183,16975004.0,,607.951416015625,8192.0,0.17795106768608093,,,2.0,1303.9382809649978,-3.2407776018317236e-08,407.0,2.06115369216775e-09,,,0.0007032598982732452,,2251.2448579970674,0.0
,58,0.000681036697642412,0.0,-41.56256103515625,,1.0,,1888.1222817020025,72602.812937356,-41.56256103515625,17.27293586730957,0.0,,8.533946990966797,0.18968747412067305,0.002305448055267334,0.1179225742816925,0.07790470790052482,,,,8192.0,0.0,-2542.364501953125,,,,0.8100396394729614,,,0.27504545054398477,0.0,,,,1770013926.3425136,8.533946990966797,,1888.1222817020025,0.0,,0.2429778277873993,0.00390625,0.09966206550598145,2.0,8192.0,,,0.7141169309616089,0.0,1.319991867057979,0.0,,,-1.0871572975190702e-08,,,-522.4766845703125,1.0,,0.17328503727912903,0.5482724905014038,,1.3191228657960892,,,497.7894287109375,1.0,,,,8192.0,8192.0,0.8090194463729858,0.0001225448780083637,,-1419.551025390625,,0.9817038774490356,,,,,,,,,-1419.551025390625,91.88228207602515,,,4.934400203637779e-05,,1.0006514275446534,8192.0,43.0,,-0.0006709545850753784,0.0006511067695100792,0.0,,,100.34765625,,78.0,116.9029311129998,,5.523404063012549e-07,,0.0,,0.9331026774590835,0.9817039966583252,2.081146331009222,1e-06,,211.27456378936768,0.02176426105699711,8192.0,369.61652565197437,0.0,,,142052.859375,,,0.0,18.27293586730957,,0.0,0.0015672724694013596,,-2542.364501953125,0.27439434570260346,,,,0.6101221442222595,,0.0,58.0,2.0,0.0006515154582302785,,1.0,-1.0871572975190702e-08,,5.00169990118593e-05,1.0,,,,217.916015625,,,,,20.87033899081871,1.0,,,0.014901041984558105,,0.11456310749053955,16982728.0,,-522.4766845703125,8192.0,0.17507940530776978,,,2.0,1307.0241118640115,-1.0518226289946142e-08,423.0,2.06115369216775e-09,,,0.0007158915359468665,,2248.626607050488,0.0
,59,0.0006870204451843165,0.0,-41.953487396240234,,1.0,,1887.094278938981,75616.577549221,-41.953487396240234,33.28849792480469,0.0,,9.530461311340332,0.18966846943989032,0.002633899450302124,0.12019030749797821,0.07783446979123428,,,,8192.0,0.0,-2504.20751953125,,,,0.814787745475769,,,0.26364300993736833,0.0,,,,1770015813.6693056,9.530461311340332,,1887.094278938981,0.0,,0.24257150292396545,0.00439453125,0.10258138179779053,2.0,8192.0,,,0.7028937339782715,0.0,1.305327519774437,0.0,,,2.780730312679225e-08,,,-546.9761962890625,1.0,,0.1717640906572342,1.0472830533981323,,1.3044509189203382,,,499.00286865234375,1.0,,,,8192.0,8192.0,0.7984990477561951,0.0001442370521013239,,-1407.09130859375,,0.9988577961921692,,,,,,,,,-1407.09130859375,91.8584110920201,,,3.683299291878939e-05,,1.0006641279906034,8192.0,38.0,,-0.0006522536277770996,0.0006637988553848118,0.0,,,93.08203125,,74.0,116.91276506398572,,2.8210331048938997e-07,,0.0,,0.9331037153924036,0.9988577365875244,2.4473923760233447,1e-06,,211.27456378936768,0.021770910241122248,8192.0,369.4054957930057,0.0,,,272664.625,,,0.0,34.28849792480469,,0.0,0.0014682188630104065,,-2504.20751953125,0.2629792117513716,,,,0.5999164581298828,,0.0,59.0,2.0,0.0006645855376063992,,1.0,2.780730312679225e-08,,7.552100578323007e-05,1.0,,,,217.916015625,,,,,21.191647624131292,1.0,,,0.014720916748046875,,0.1173022985458374,16967848.0,,-546.9761962890625,8192.0,0.1796010136604309,,,2.0,1305.8457119330124,2.769602502894486e-08,304.0,2.06115369216775e-09,,,0.0006981193678257114,,2247.8802714536573,0.0
